image_name,image_file,n_gt_boxes,n_pred_boxes,n_correct_matches,n_false_positives,n_false_negatives,avg_confidence,status,paper_score,recommendation,error_category,selector_type,top_n,dataset,model,total_errors,n_boxes,n_correct,n_incorrect,accuracy,conf_threshold
PA171698,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171698.png,,,,,,0.442,"Mixed (some correct, some wrong)",4,Not recommended,Mixed Results,classification_error,20,iml_lifecycle,efficientnet_b1_focal,,3.0,1.0,2.0,0.333,0.75
PA171697,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171697.png,,,,,,0.435,"Mixed (some correct, some wrong)",4,Not recommended,Mixed Results,classification_error,20,iml_lifecycle,efficientnet_b1_focal,,3.0,1.0,2.0,0.333,0.75
PA171697,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171697.png,,,,,,0.435,"Mixed (some correct, some wrong)",4,Not recommended,Mixed Results,classification_error,20,iml_lifecycle,efficientnet_b1_focal,,3.0,1.0,2.0,0.333,0.75
PA172004,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA172004.png,,,,,,0.617,"Mixed (some correct, some wrong)",4,Not recommended,Mixed Results,classification_error,20,iml_lifecycle,efficientnet_b1_focal,,2.0,1.0,1.0,0.5,0.75
PA172004,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA172004.png,,,,,,0.617,"Mixed (some correct, some wrong)",4,Not recommended,Mixed Results,classification_error,20,iml_lifecycle,efficientnet_b1_focal,,2.0,1.0,1.0,0.5,0.75
PA171912,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171912.png,,,,,,0.598,"Mixed (some correct, some wrong)",4,Not recommended,Mixed Results,classification_error,20,iml_lifecycle,efficientnet_b1_focal,,3.0,2.0,1.0,0.667,0.75
PA171912,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171912.png,,,,,,0.598,"Mixed (some correct, some wrong)",4,Not recommended,Mixed Results,classification_error,20,iml_lifecycle,efficientnet_b1_focal,,3.0,2.0,1.0,0.667,0.75
PA171722,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171722.png,,,,,,0.56,"Mixed (some correct, some wrong)",4,Not recommended,Mixed Results,classification_error,20,iml_lifecycle,efficientnet_b1_focal,,2.0,1.0,1.0,0.5,0.75
PA171722,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171722.png,,,,,,0.56,"Mixed (some correct, some wrong)",4,Not recommended,Mixed Results,classification_error,20,iml_lifecycle,efficientnet_b1_focal,,2.0,1.0,1.0,0.5,0.75
PA171852,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171852.png,,,,,,0.556,"Mixed (some correct, some wrong)",4,Not recommended,Mixed Results,classification_error,20,iml_lifecycle,efficientnet_b1_focal,,3.0,2.0,1.0,0.667,0.75
PA171852,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171852.png,,,,,,0.556,"Mixed (some correct, some wrong)",4,Not recommended,Mixed Results,classification_error,20,iml_lifecycle,efficientnet_b1_focal,,3.0,2.0,1.0,0.667,0.75
PA171900,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171900.png,,,,,,0.44,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,iml_lifecycle,efficientnet_b1_focal,,1.0,1.0,0.0,1.0,0.75
PA171900,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171900.png,,,,,,0.44,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,iml_lifecycle,efficientnet_b1_focal,,1.0,1.0,0.0,1.0,0.75
PA171962,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171962.png,,,,,,0.484,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,iml_lifecycle,efficientnet_b1_focal,,1.0,1.0,0.0,1.0,0.75
PA171962,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171962.png,,,,,,0.484,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,iml_lifecycle,efficientnet_b1_focal,,1.0,1.0,0.0,1.0,0.75
PA171987,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171987.png,,,,,,0.501,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,iml_lifecycle,efficientnet_b1_focal,,1.0,1.0,0.0,1.0,0.75
PA171987,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171987.png,,,,,,0.501,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,iml_lifecycle,efficientnet_b1_focal,,1.0,1.0,0.0,1.0,0.75
PA172021,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA172021.png,,,,,,0.528,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,iml_lifecycle,efficientnet_b1_focal,,2.0,2.0,0.0,1.0,0.75
PA172021,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA172021.png,,,,,,0.528,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,iml_lifecycle,efficientnet_b1_focal,,2.0,2.0,0.0,1.0,0.75
PA171923,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171923.png,,,,,,0.536,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,iml_lifecycle,efficientnet_b1_focal,,1.0,1.0,0.0,1.0,0.75
PA171923,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171923.png,,,,,,0.536,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,iml_lifecycle,efficientnet_b1_focal,,1.0,1.0,0.0,1.0,0.75
PA171831,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171831.png,,,,,,0.541,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,iml_lifecycle,efficientnet_b1_focal,,3.0,3.0,0.0,1.0,0.75
PA171831,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171831.png,,,,,,0.541,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,iml_lifecycle,efficientnet_b1_focal,,3.0,3.0,0.0,1.0,0.75
PA171752,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171752.png,,,,,,0.572,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,iml_lifecycle,efficientnet_b1_focal,,2.0,2.0,0.0,1.0,0.75
PA171752,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171752.png,,,,,,0.572,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,iml_lifecycle,efficientnet_b1_focal,,2.0,2.0,0.0,1.0,0.75
PA171823,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171823.png,,,,,,0.58,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,iml_lifecycle,efficientnet_b1_focal,,1.0,1.0,0.0,1.0,0.75
PA171823,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171823.png,,,,,,0.58,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,iml_lifecycle,efficientnet_b1_focal,,1.0,1.0,0.0,1.0,0.75
PA171949,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171949.png,,,,,,0.587,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,iml_lifecycle,efficientnet_b1_focal,,1.0,1.0,0.0,1.0,0.75
PA171949,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171949.png,,,,,,0.587,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,iml_lifecycle,efficientnet_b1_focal,,1.0,1.0,0.0,1.0,0.75
PA171990,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b2_focal\PA171990.png,,,,,,0.8,All wrong,5,Challenging case,All Wrong,classification_error,20,iml_lifecycle,efficientnet_b2_focal,,3.0,0.0,3.0,0.0,0.75
PA171990,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b2_focal\PA171990.png,,,,,,0.8,All wrong,5,Challenging case,All Wrong,classification_error,20,iml_lifecycle,efficientnet_b2_focal,,3.0,0.0,3.0,0.0,0.75
PA171742,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b2_focal\PA171742.png,,,,,,0.732,All wrong,3,Not recommended,All Wrong,classification_error,20,iml_lifecycle,efficientnet_b2_focal,,3.0,0.0,3.0,0.0,0.75
PA171742,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b2_focal\PA171742.png,,,,,,0.732,All wrong,3,Not recommended,All Wrong,classification_error,20,iml_lifecycle,efficientnet_b2_focal,,3.0,0.0,3.0,0.0,0.75
PA171751,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b2_focal\PA171751.png,,,,,,0.666,All wrong,3,Not recommended,All Wrong,classification_error,20,iml_lifecycle,efficientnet_b2_focal,,3.0,0.0,3.0,0.0,0.75
PA171751,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b2_focal\PA171751.png,,,,,,0.666,All wrong,3,Not recommended,All Wrong,classification_error,20,iml_lifecycle,efficientnet_b2_focal,,3.0,0.0,3.0,0.0,0.75
PA172004,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b2_focal\PA172004.png,,,,,,0.797,All wrong,5,Challenging case,All Wrong,classification_error,20,iml_lifecycle,efficientnet_b2_focal,,2.0,0.0,2.0,0.0,0.75
PA172004,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b2_focal\PA172004.png,,,,,,0.797,All wrong,5,Challenging case,All Wrong,classification_error,20,iml_lifecycle,efficientnet_b2_focal,,2.0,0.0,2.0,0.0,0.75
PA171995,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b2_focal\PA171995.png,,,,,,0.782,All wrong,5,Challenging case,All Wrong,classification_error,20,iml_lifecycle,efficientnet_b2_focal,,2.0,0.0,2.0,0.0,0.75
PA171995,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b2_focal\PA171995.png,,,,,,0.782,All wrong,5,Challenging case,All Wrong,classification_error,20,iml_lifecycle,efficientnet_b2_focal,,2.0,0.0,2.0,0.0,0.75
PA171931,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b2_focal\PA171931.png,,,,,,0.77,All wrong,5,Challenging case,All Wrong,classification_error,20,iml_lifecycle,efficientnet_b2_focal,,2.0,0.0,2.0,0.0,0.75
PA171931,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b2_focal\PA171931.png,,,,,,0.77,All wrong,5,Challenging case,All Wrong,classification_error,20,iml_lifecycle,efficientnet_b2_focal,,2.0,0.0,2.0,0.0,0.75
PA171770,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b2_focal\PA171770.png,,,,,,0.755,All wrong,5,Challenging case,All Wrong,classification_error,20,iml_lifecycle,efficientnet_b2_focal,,2.0,0.0,2.0,0.0,0.75
PA171770,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b2_focal\PA171770.png,,,,,,0.755,All wrong,5,Challenging case,All Wrong,classification_error,20,iml_lifecycle,efficientnet_b2_focal,,2.0,0.0,2.0,0.0,0.75
PA171909,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b2_focal\PA171909.png,,,,,,0.753,All wrong,5,Challenging case,All Wrong,classification_error,20,iml_lifecycle,efficientnet_b2_focal,,2.0,0.0,2.0,0.0,0.75
PA171909,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b2_focal\PA171909.png,,,,,,0.753,All wrong,5,Challenging case,All Wrong,classification_error,20,iml_lifecycle,efficientnet_b2_focal,,2.0,0.0,2.0,0.0,0.75
PA171756,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b2_focal\PA171756.png,,,,,,0.752,All wrong,5,Challenging case,All Wrong,classification_error,20,iml_lifecycle,efficientnet_b2_focal,,2.0,0.0,2.0,0.0,0.75
PA171756,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b2_focal\PA171756.png,,,,,,0.752,All wrong,5,Challenging case,All Wrong,classification_error,20,iml_lifecycle,efficientnet_b2_focal,,2.0,0.0,2.0,0.0,0.75
PA171899,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b2_focal\PA171899.png,,,,,,0.718,All wrong,3,Not recommended,All Wrong,classification_error,20,iml_lifecycle,efficientnet_b2_focal,,2.0,0.0,2.0,0.0,0.75
PA171899,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b2_focal\PA171899.png,,,,,,0.718,All wrong,3,Not recommended,All Wrong,classification_error,20,iml_lifecycle,efficientnet_b2_focal,,2.0,0.0,2.0,0.0,0.75
PA171854,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b2_focal\PA171854.png,,,,,,0.97,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,iml_lifecycle,efficientnet_b2_focal,,1.0,0.0,1.0,0.0,0.75
PA171854,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b2_focal\PA171854.png,,,,,,0.97,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,iml_lifecycle,efficientnet_b2_focal,,1.0,0.0,1.0,0.0,0.75
PA171836,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b2_focal\PA171836.png,,,,,,0.945,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,iml_lifecycle,efficientnet_b2_focal,,1.0,0.0,1.0,0.0,0.75
PA171836,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b2_focal\PA171836.png,,,,,,0.945,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,iml_lifecycle,efficientnet_b2_focal,,1.0,0.0,1.0,0.0,0.75
PA171927,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b2_focal\PA171927.png,,,,,,0.936,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,iml_lifecycle,efficientnet_b2_focal,,1.0,0.0,1.0,0.0,0.75
PA171927,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b2_focal\PA171927.png,,,,,,0.936,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,iml_lifecycle,efficientnet_b2_focal,,1.0,0.0,1.0,0.0,0.75
PA171959,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b2_focal\PA171959.png,,,,,,0.905,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,iml_lifecycle,efficientnet_b2_focal,,5.0,4.0,1.0,0.8,0.75
PA171959,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b2_focal\PA171959.png,,,,,,0.905,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,iml_lifecycle,efficientnet_b2_focal,,5.0,4.0,1.0,0.8,0.75
PA171886,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b2_focal\PA171886.png,,,,,,0.877,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,iml_lifecycle,efficientnet_b2_focal,,1.0,0.0,1.0,0.0,0.75
PA171886,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b2_focal\PA171886.png,,,,,,0.877,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,iml_lifecycle,efficientnet_b2_focal,,1.0,0.0,1.0,0.0,0.75
PA171962,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b2_focal\PA171962.png,,,,,,0.873,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,iml_lifecycle,efficientnet_b2_focal,,1.0,0.0,1.0,0.0,0.75
