image_name,image_file,n_boxes,n_correct,n_incorrect,accuracy,avg_confidence,status,paper_score,recommendation,error_category,selector_type,top_n,conf_threshold,dataset,model
1401063467-0010-T,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1401063467-0010-T.png,1,0,1,0.0,0.994,All wrong,5,Challenging case,All Wrong,classification_error,20,0.75,mp_idb_stages,densenet121_focal
1401063467-0010-T,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1401063467-0010-T.png,1,0,1,0.0,0.994,All wrong,5,Challenging case,All Wrong,classification_error,20,0.75,mp_idb_stages,densenet121_focal
1401063467-0010-T,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1401063467-0010-T.png,1,0,1,0.0,0.994,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_stages,densenet121_focal
1401063467-0010-T,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1401063467-0010-T.png,1,0,1,0.0,0.994,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_stages,densenet121_focal
1603223711-0005-G,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1603223711-0005-G.png,1,0,1,0.0,0.993,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_stages,densenet121_focal
1603223711-0005-G,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1603223711-0005-G.png,1,0,1,0.0,0.993,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_stages,densenet121_focal
1708161076-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1708161076-0007-R.png,1,0,1,0.0,0.991,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_stages,densenet121_focal
1708161076-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1708161076-0007-R.png,1,0,1,0.0,0.991,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_stages,densenet121_focal
1709041080-0036-S_R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1709041080-0036-S_R.png,2,1,1,0.5,0.968,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_stages,densenet121_focal
1709041080-0036-S_R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1709041080-0036-S_R.png,2,1,1,0.5,0.968,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_stages,densenet121_focal
1708161076-0001-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1708161076-0001-R.png,1,0,1,0.0,0.968,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_stages,densenet121_focal
1708161076-0001-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1708161076-0001-R.png,1,0,1,0.0,0.968,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_stages,densenet121_focal
1709041080-0029-T,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1709041080-0029-T.png,1,0,1,0.0,0.913,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_stages,densenet121_focal
1709041080-0029-T,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1709041080-0029-T.png,1,0,1,0.0,0.913,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_stages,densenet121_focal
1603223711-0001-G,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1603223711-0001-G.png,1,0,1,0.0,0.912,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_stages,densenet121_focal
1603223711-0001-G,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1603223711-0001-G.png,1,0,1,0.0,0.912,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_stages,densenet121_focal
1709041080-0025-R_T,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1709041080-0025-R_T.png,4,0,4,0.0,0.88,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_stages,densenet121_focal
1709041080-0025-R_T,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1709041080-0025-R_T.png,4,0,4,0.0,0.88,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_stages,densenet121_focal
1709041080-0024-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1709041080-0024-R.png,2,0,2,0.0,0.869,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_stages,densenet121_focal
1709041080-0024-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1709041080-0024-R.png,2,0,2,0.0,0.869,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_stages,densenet121_focal
1707180816-0016-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1707180816-0016-R.png,1,0,1,0.0,0.865,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_stages,densenet121_focal
1707180816-0016-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1707180816-0016-R.png,1,0,1,0.0,0.865,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_stages,densenet121_focal
1704282807-0019-R_G,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1704282807-0019-R_G.png,41,1,40,0.024,0.827,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_stages,densenet121_focal
1704282807-0019-R_G,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1704282807-0019-R_G.png,41,1,40,0.024,0.827,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_stages,densenet121_focal
1307210661-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1307210661-0007-R.png,31,2,29,0.065,0.813,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_stages,densenet121_focal
1307210661-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1307210661-0007-R.png,31,2,29,0.065,0.813,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_stages,densenet121_focal
1405022890-0005-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1405022890-0005-R.png,17,1,16,0.059,0.72,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_stages,densenet121_focal
1405022890-0005-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1405022890-0005-R.png,17,1,16,0.059,0.72,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_stages,densenet121_focal
1709041080-0036-S_R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1709041080-0036-S_R.png,2,1,1,0.5,0.968,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_stages,densenet121_focal
1709041080-0036-S_R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1709041080-0036-S_R.png,2,1,1,0.5,0.968,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_stages,densenet121_focal
1707180816-0009-T,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1707180816-0009-T.png,1,1,0,1.0,0.542,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,0.75,mp_idb_stages,densenet121_focal
1707180816-0009-T,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1707180816-0009-T.png,1,1,0,1.0,0.542,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,0.75,mp_idb_stages,densenet121_focal
